datetime,PM2.5,NO2,SO2,wind_speed,wind_direction,humidity,temperature,pressure,solar_radiation,rainfall,PM10,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,u_wind,v_wind,PM2.5_lag_1,PM2.5_lag_2,PM2.5_lag_6,PM2.5_lag_12,PM2.5_lag_24,PM2.5_roll_mean_3h,PM2.5_roll_std_3h,PM2.5_roll_mean_24h,PM10_lag_1,PM10_lag_2,PM10_lag_6,PM10_lag_12,PM10_lag_24,PM10_roll_mean_3h,PM10_roll_std_3h,PM10_roll_mean_24h,temperature_lag_1,temperature_lag_2,temperature_lag_6,temperature_lag_12,temperature_lag_24,temperature_roll_mean_3h,temperature_roll_std_3h,temperature_roll_mean_24h,humidity_lag_1,humidity_lag_2,humidity_lag_6,humidity_lag_12,humidity_lag_24,humidity_roll_mean_3h,humidity_roll_std_3h,humidity_roll_mean_24h,wind_speed_lag_1,wind_speed_lag_2,wind_speed_lag_6,wind_speed_lag_12,wind_speed_lag_24,wind_speed_roll_mean_3h,wind_speed_roll_std_3h,wind_speed_roll_mean_24h
2025-03-06 15:30:00,2.0,57.9,84.0,0.01,140.78,84.73,32.61,1007.88,286.69,0.0,5.4,-0.7933533402912349,-0.6087614290087209,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.006322997708108924,0.007747238216503305,2.2,2.2,2.8,2.7,3.1,2.216666666666667,0.24832774042918265,2.858333333333333,5.69,5.69,6.56,6.42,7.0,5.713333333333334,0.36296923652933155,6.644583333333333,32.64,32.93,32.94,31.27,28.5,33.04333333333333,0.38077114736653295,30.75916666666667,86.08,84.61,83.58,87.42,98.73,83.47500000000001,1.9907159516115958,89.211875,0.01,0.0,0.01,0.01,0.01,0.005000000000000004,0.005477225575051661,0.004583333333333334
2025-03-06 16:00:00,1.9,57.5,76.9,0.03,140.98,85.54,32.27,1007.68,229.47,0.0,5.26,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.018887748834595753,0.023307787195725526,2.0,2.2,2.7,2.5,3.4,2.0833333333333335,0.1169045194449872,2.877083333333333,5.4,5.69,6.42,6.12,7.43,5.5200000000000005,0.16769019053011042,6.671875,32.61,32.64,33.48,31.85,28.53,32.84166666666666,0.42149337677691906,30.737499999999997,84.73,86.08,81.13,85.13,98.06,84.21,1.7514907935815411,89.500625,0.01,0.01,0.01,0.01,0.0,0.008333333333333337,0.011690451944500121,0.005208333333333333
2025-03-06 16:30:00,1.7,57.6,82.6,0.01,129.6,86.55,32.11,1008.16,173.58,0.0,4.96,-0.9238795325112868,-0.3826834323650895,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.007705132427757895,0.006374239897486894,1.9,2.0,2.1,2.5,3.5,2.0166666666666666,0.19407902170678656,2.889583333333334,5.26,5.4,5.54,6.12,7.58,5.423333333333335,0.2820401862619832,6.689791666666667,32.27,32.61,33.44,31.83,28.49,32.62,0.3926321433608375,30.725625000000004,85.54,84.73,81.39,85.26,98.62,85.07000000000001,1.2980138674147286,89.73166666666667,0.03,0.01,0.0,0.01,0.01,0.010000000000000004,0.010954451150103323,0.005208333333333333
2025-03-06 17:00:00,1.1,57.4,82.5,0.01,131.06,86.18,31.98,1008.4,93.98,0.0,4.1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.007540221431239453,0.006568489991457494,1.7,1.9,2.1,2.5,3.6,1.8500000000000003,0.4135214625627023,2.8854166666666665,4.96,5.26,5.54,6.12,7.72,5.183333333333334,0.598286441988034,6.683958333333333,32.11,32.27,33.16,32.9,28.38,32.42333333333333,0.3624178067738608,30.723958333333332,86.55,85.54,82.91,81.96,98.65,85.61500000000001,0.8010680370611243,89.85229166666666,0.01,0.03,0.0,0.01,0.01,0.01166666666666667,0.00983192080250175,0.005208333333333333
2025-03-06 17:30:00,1.3,57.6,88.7,0.01,133.26999999999998,86.27000000000001,31.725,1008.745,46.99,0.0,4.38,-0.9914448613738104,-0.13052619222005163,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.007281317515291639,0.006854371980094689,1.1,1.7,2.2,2.9,3.1,1.7,0.424264068711924,2.8729166666666663,4.1,4.96,5.69,6.7,7.0,4.965000000000001,0.6151991547458763,6.6656249999999995,31.98,32.11,32.93,33.01,28.41,32.222500000000004,0.3593570647699722,30.72010416666667,86.18,86.55,84.61,83.57,98.41,85.89166666666667,0.658526132106877,89.944375,0.01,0.01,0.0,0.0,0.0,0.013333333333333336,0.008164965809277261,0.005208333333333333
2025-03-06 18:00:00,1.1,57.5,83.2,0.01,135.48,86.36,31.47,1009.09,0.0,0.0,4.1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.007011581929675428,0.007130057422170526,1.3,1.1,2.2,2.9,3.0,1.5166666666666668,0.40207793606048886,2.847916666666667,4.38,4.1,5.69,6.7,6.85,4.7,0.5819965635637789,6.629583333333334,31.725,31.98,32.64,32.55,28.39,32.027499999999996,0.402364884153764,30.71947916666667,86.27000000000001,86.18,86.08,86.08,97.79,85.93833333333333,0.6839712469597283,89.99291666666666,0.01,0.01,0.01,0.0,0.01,0.013333333333333338,0.008164965809277261,0.005416666666666667
2025-03-06 18:30:00,5.3,57.3,86.4,0.0,140.47,85.78,31.3,1009.54,0.0,0.0,10.18,-0.9914448613738105,0.13052619222005127,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0,0.0,1.1,1.3,2.0,2.8,3.1,2.066666666666667,1.6169930941926323,2.902083333333333,4.1,4.38,5.4,6.56,7.0,5.496666666666667,2.342047537234608,6.707916666666667,31.47,31.725,32.61,32.94,28.33,31.80916666666667,0.3777355777084251,30.724270833333332,86.36,86.27000000000001,84.73,83.58,97.91,86.11333333333333,0.3795611501031873,89.98166666666668,0.01,0.01,0.01,0.01,0.01,0.01166666666666667,0.00983192080250175,0.005416666666666667
2025-03-06 19:00:00,2.4,57.6,86.4,0.0,139.76,84.85,31.26,1010.17,0.0,0.0,5.98,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0,0.0,5.3,1.1,1.9,2.7,3.1,2.15,1.6195678435928507,2.908333333333333,10.18,4.1,5.26,6.42,7.0,5.616666666666667,2.345938333943731,6.717083333333334,31.3,31.47,32.27,33.48,28.33,31.640833333333333,0.3557023568472675,30.730104166666663,85.78,86.36,85.54,81.13,98.46,85.99833333333333,0.6177836730342228,89.96249999999999,0.0,0.01,0.03,0.01,0.0,0.0066666666666666706,0.005163977794943224,0.005208333333333333
2025-03-06 19:30:00,5.5,57.8,104.5,0.0,158.44,85.31,31.13,1010.6,0.0,0.0,10.48,-0.923879532511287,0.38268343236508917,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0,0.0,2.4,5.3,1.7,2.1,3.3,2.7833333333333337,2.0846262654650265,2.983333333333333,5.98,10.18,4.96,5.54,7.28,6.536666666666666,3.02190447676075,6.825833333333333,31.26,31.3,32.11,33.44,28.79,31.477500000000003,0.32043330039185924,30.733020833333338,84.85,85.78,86.55,81.39,96.72,85.79166666666667,0.60356993519198,89.9375,0.0,0.0,0.01,0.0,0.0,0.005000000000000004,0.005477225575051662,0.005208333333333333
2025-03-06 20:00:00,1.2,57.6,91.3,0.0,176.61,86.02,31.03,1011.15,0.0,0.0,4.24,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0,0.0,5.5,2.4,1.1,2.1,3.1,2.8000000000000003,2.0688160865577196,2.964583333333333,10.48,5.98,4.1,5.54,7.0,6.56,2.999786659080941,6.798749999999999,31.13,31.26,31.98,33.16,29.31,31.31916666666667,0.24928731750065472,30.732812499999998,85.31,84.85,86.18,82.91,94.85,85.765,0.5862678568717393,89.90833333333332,0.0,0.0,0.01,0.0,0.01,0.003333333333333337,0.005163977794943224,0.005
2025-03-06 20:30:00,1.2,57.4,87.2,0.0,161.32,86.49,31.05,1011.54,0.0,0.0,4.24,-0.7933533402912357,0.6087614290087199,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0,0.0,1.2,5.5,1.3,2.2,2.7,2.783333333333333,2.083666640004265,2.9499999999999997,4.24,10.48,4.38,5.69,6.42,6.536666666666668,3.020607003015563,6.7775,31.03,31.13,31.725,32.93,30.2,31.206666666666667,0.16883917396937956,30.7321875,86.02,85.31,86.27000000000001,84.61,91.35,85.80166666666668,0.6294574383289524,89.90458333333332,0.0,0.0,0.01,0.0,0.0,0.0016666666666666702,0.0040824829046386315,0.004791666666666666
2025-03-06 21:00:00,2.9,57.4,87.6,0.01,154.35,86.06,31.03,1011.92,0.0,0.0,6.7,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0043287258152041415,0.009014551171122456,1.2,1.2,1.1,2.2,2.6,3.0833333333333335,1.9156374047994222,2.96875,4.24,4.24,4.1,5.69,6.27,6.9700000000000015,2.777876887120806,6.804583333333333,31.05,31.03,31.47,32.64,30.77,31.133333333333336,0.12011105971831337,30.7315625,86.49,86.02,86.36,86.08,89.19,85.75166666666667,0.5866998096707082,89.88645833333334,0.0,0.0,0.01,0.01,0.01,0.0016666666666666702,0.004082482904638631,0.005
2025-03-06 21:30:00,1.9,57.8,89.2,0.01,153.56,86.00999999999999,30.97,1011.9849999999999,0.0,0.0,5.26,-0.608761429008721,0.7933533402912349,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.004452603955538399,0.008954011280712338,2.9,1.2,5.3,2.0,2.7,2.5166666666666666,1.6067565673326698,2.964583333333333,6.7,4.24,10.18,5.4,6.42,6.150000000000001,2.331034105284606,6.798749999999999,31.03,31.05,31.3,32.61,31.27,31.078333333333333,0.10284292229731423,30.730104166666667,86.06,86.49,85.78,84.73,87.42,85.79,0.5963555986162782,89.85312499999999,0.01,0.0,0.0,0.01,0.01,0.003333333333333337,0.0051639777949432225,0.005208333333333333
2025-03-06 22:00:00,0.9,58.0,94.3,0.01,152.77,85.96,30.91,1012.05,0.0,0.0,3.8,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.0045756356170347295,0.008891769154680255,1.9,2.9,2.4,1.9,2.5,2.2666666666666666,1.7397317800933179,2.93125,5.26,6.7,5.98,5.26,6.12,5.786666666666668,2.5246834785110552,6.750416666666666,30.97,31.03,31.26,32.27,31.85,31.02,0.07456540752909158,30.72822916666667,86.00999999999999,86.06,84.85,85.54,85.13,85.97500000000001,0.37898548785010977,89.79520833333333,0.01,0.01,0.0,0.03,0.01,0.005000000000000004,0.005477225575051661,0.005416666666666667
2025-03-06 22:30:00,0.8,57.7,90.8,0.01,147.71,87.25,30.77,1012.06,0.0,0.0,3.66,-0.38268343236508956,0.9238795325112868,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.005342048152316118,0.008453550824259352,0.9,1.9,5.5,1.7,2.5,1.4833333333333334,0.7935153852740746,2.8229166666666665,3.8,5.26,10.48,4.96,6.12,4.650000000000001,1.150078258206826,6.593333333333334,30.91,30.97,31.13,32.11,31.83,30.960000000000004,0.10639548862604359,30.728645833333335,85.96,86.00999999999999,85.31,86.55,85.26,86.29833333333333,0.5048333058224939,89.76916666666666,0.01,0.01,0.0,0.01,0.01,0.0066666666666666706,0.0051639777949432225,0.005625000000000001
2025-03-06 23:00:00,1.0,57.7,84.2,0.01,184.26,88.45,30.47,1011.97,0.0,0.0,3.95,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0007428254205773952,0.009972372355389865,0.8,0.9,1.2,1.1,2.5,1.45,0.811788149704094,2.722916666666667,3.66,3.8,4.24,4.1,6.12,4.6016666666666675,1.1765443751370857,6.448333333333333,30.77,30.91,31.03,31.98,32.9,30.86666666666667,0.21887591614116353,30.730104166666663,87.25,85.96,86.02,86.18,81.96,86.70333333333333,0.9841070402490181,89.75208333333335,0.01,0.01,0.0,0.01,0.01,0.008333333333333337,0.004082482904638631,0.005833333333333333
2025-03-06 23:30:00,2.0,58.3,92.6,0.01,236.41,90.69,29.96,1011.81,0.0,0.0,5.4,-0.13052619222005168,0.9914448613738104,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.008330178130693632,0.005532461686348451,1.0,0.8,1.2,1.3,2.9,1.5833333333333333,0.828049917979987,2.6520833333333336,3.95,3.66,4.24,4.38,6.7,4.795000000000001,1.2002957968767711,6.345624999999999,30.47,30.77,31.05,31.725,33.01,30.685000000000002,0.4074187035470413,30.729687499999997,88.45,87.25,86.49,86.27000000000001,83.57,87.40333333333332,1.8841620595553086,89.74749999999999,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0060416666666666665
2025-03-07 00:00:00,1.6,57.5,78.3,0.0,300.81,94.04,28.79,1011.36,0.0,0.0,4.82,0.0,1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,2.0,1.0,2.9,1.1,2.9,1.3666666666666665,0.5316640543300469,2.59375,5.4,3.95,6.7,4.1,6.7,4.481666666666667,0.7727979468572096,6.261041666666666,29.96,30.47,31.03,31.47,32.55,30.311666666666667,0.8325482968972964,30.714062499999997,90.69,88.45,86.06,86.36,86.08,88.73333333333333,3.1425382522202914,89.74979166666667,0.01,0.01,0.01,0.01,0.0,0.008333333333333337,0.004082482904638631,0.0060416666666666665
2025-03-07 00:30:00,1.5,57.3,96.9,0.0,280.72,95.6,28.57,1010.92,0.0,0.0,4.68,0.13052619222005157,0.9914448613738104,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,1.6,2.0,1.9,5.3,2.8,1.3,0.47328638264796546,2.5437499999999997,4.82,5.4,5.26,10.18,6.56,4.385000000000001,0.6875390897978491,6.18875,28.79,29.96,30.97,31.3,32.94,29.911666666666665,1.0105130710023273,30.696145833333333,94.04,90.69,86.00999999999999,85.78,83.58,90.33166666666666,3.841465432184411,89.77145833333333,0.0,0.01,0.01,0.0,0.01,0.0066666666666666706,0.0051639777949432225,0.0060416666666666665
2025-03-07 01:00:00,1.8,57.0,78.2,0.0,221.18,97.73,28.24,1010.56,0.0,3.11,5.11,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.5,1.6,0.9,2.4,2.7,1.4500000000000002,0.4636809247747815,2.4979166666666663,4.68,4.82,3.8,5.98,6.42,4.603333333333334,0.672448263189604,6.1222916666666665,28.57,28.79,30.91,31.26,33.48,29.46666666666667,1.0691429589472665,30.672395833333336,95.6,94.04,85.96,84.85,81.13,92.29333333333334,4.154980946607067,89.83187500000001,0.0,0.0,0.01,0.0,0.01,0.005000000000000004,0.005477225575051661,0.0060416666666666665
2025-03-07 01:30:00,1.6,57.0,76.5,0.0,258.51,98.8,28.17,1010.32,0.0,0.23,4.82,0.3826834323650898,0.9238795325112867,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.8,1.5,0.8,5.5,2.1,1.5833333333333333,0.33714487489306944,2.4645833333333336,5.11,4.68,3.66,10.48,5.54,4.796666666666667,0.48861709616703874,6.073958333333334,28.24,28.57,30.77,31.13,33.44,29.03333333333333,0.9561729271771284,30.651354166666664,97.73,95.6,87.25,85.31,81.39,94.21833333333332,4.024601429541531,89.87520833333332,0.0,0.0,0.01,0.0,0.0,0.003333333333333337,0.0051639777949432225,0.0060416666666666665
2025-03-07 02:00:00,1.6,57.3,78.2,0.01,140.81,99.72,27.92,1010.29,0.0,0.0,4.82,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.006318940397107002,0.007750547868235458,1.6,1.8,1.0,1.2,2.1,1.6833333333333336,0.18348478592696332,2.4270833333333335,4.82,5.11,3.95,4.24,5.54,4.941666666666667,0.26505974169365076,6.019583333333333,28.17,28.24,30.47,31.03,33.16,28.608333333333334,0.7298059102709712,30.624062499999997,98.8,97.73,88.45,86.02,82.91,96.09666666666665,3.3708436134991104,89.94645833333334,0.0,0.0,0.01,0.0,0.0,0.003333333333333337,0.0051639777949432225,0.0062499999999999995
2025-03-07 02:30:00,1.8,57.6,78.9,0.01,241.76,99.9,27.62,1010.2,0.0,0.0,5.11,0.6087614290087207,0.7933533402912352,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.008809733346543008,0.004731659155392336,1.6,1.6,2.0,1.2,2.2,1.6500000000000001,0.122474487139146,2.4,4.82,4.82,5.4,4.24,5.69,4.893333333333334,0.1763708214719949,5.980208333333334,27.92,28.17,29.96,31.05,32.93,28.218333333333334,0.4243308457635477,30.594062500000003,99.72,98.8,90.69,86.49,84.61,97.63166666666666,2.3625783937613054,90.01166666666666,0.01,0.0,0.01,0.0,0.0,0.003333333333333337,0.0051639777949432225,0.0062499999999999995
2025-03-07 03:00:00,1.4,57.3,74.5,0.0,182.62,99.9,27.66,1010.0,0.0,0.85,4.53,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.8,1.6,1.6,2.9,2.2,1.616666666666667,0.16020819787596222,2.3583333333333334,5.11,4.82,4.82,6.7,5.69,4.8450000000000015,0.2315815191245649,5.919791666666668,27.62,27.92,28.79,31.03,32.64,28.03,0.36671514830959084,30.571770833333332,99.9,99.72,94.04,86.06,86.08,98.60833333333335,1.6988751180318624,90.04270833333334,0.01,0.01,0.0,0.01,0.01,0.003333333333333337,0.0051639777949432225,0.0062499999999999995
2025-03-07 03:30:00,1.3,57.2,72.8,0.0,222.76,99.9,27.65,1009.98,0.0,0.2,4.38,0.7933533402912352,0.6087614290087207,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.4,1.8,1.5,1.9,2.0,1.5833333333333333,0.2041241452319235,2.3208333333333333,4.53,5.11,4.68,5.26,5.4,4.795000000000001,0.29737182112641897,5.865208333333334,27.66,27.62,28.57,30.97,32.61,27.876666666666665,0.27717623755722465,30.5540625,99.9,99.9,95.6,86.00999999999999,84.73,99.325,0.8907917826299787,90.06708333333331,0.0,0.01,0.0,0.01,0.01,0.003333333333333337,0.0051639777949432225,0.006041666666666667
2025-03-07 04:00:00,1.1,57.1,74.1,0.01,254.55,99.38,27.27,1010.2,0.0,0.0,4.1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.009638632957332811,0.0026639734821911685,1.3,1.4,1.8,0.9,1.9,1.4666666666666668,0.25033311140690756,2.2729166666666667,4.38,4.53,5.11,3.8,5.26,4.626666666666667,0.36219699980358117,5.795833333333333,27.65,27.66,28.24,30.91,32.27,27.715,0.3044174765017582,30.5278125,99.9,99.9,97.73,85.96,85.54,99.60000000000001,0.44108956006812977,90.09458333333333,0.0,0.0,0.0,0.01,0.03,0.005000000000000004,0.005477225575051661,0.006250000000000001
2025-03-07 04:30:00,0.5,56.9,67.5,0.0,283.8,99.68,26.83,1010.2,0.0,0.0,3.22,0.9238795325112867,0.38268343236508984,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,1.1,1.3,1.6,0.8,1.7,1.2833333333333334,0.45350486950711216,2.2104166666666667,4.1,4.38,4.82,3.66,4.96,4.360000000000001,0.6588778338964347,5.705000000000001,27.27,27.65,28.17,30.77,32.11,27.49166666666667,0.38478132317765384,30.493229166666666,99.38,99.9,98.8,87.25,86.55,99.74666666666667,0.2050040650030125,90.11666666666667,0.01,0.0,0.0,0.01,0.01,0.005000000000000004,0.005477225575051661,0.006041666666666667
2025-03-07 05:00:00,0.8,56.8,67.5,0.0,266.52,99.9,26.61,1010.61,0.0,0.0,3.66,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.5,1.1,1.6,1.0,1.1,1.1500000000000001,0.45934736311422963,2.1520833333333336,3.22,4.1,4.82,3.95,4.1,4.166666666666667,0.6670432269851266,5.620416666666666,26.83,27.27,27.92,30.47,31.98,27.27333333333333,0.4578500482323084,30.456354166666667,99.68,99.38,99.72,88.45,86.18,99.77666666666669,0.21332291641490192,90.14270833333332,0.0,0.01,0.01,0.01,0.01,0.003333333333333336,0.0051639777949432225,0.005833333333333334
2025-03-07 05:30:00,1.4,57.0,79.8,0.0,278.55,99.9,26.78,1010.85,0.0,0.02,4.53,0.9914448613738104,0.1305261922200517,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,0.8,0.5,1.8,2.0,1.3,1.0833333333333333,0.3656045222185612,2.1166666666666667,3.66,3.22,5.11,5.4,4.38,4.07,0.5311873492470126,5.568958333333334,26.61,26.83,27.62,29.96,31.725,27.13333333333333,0.45907152674318075,30.422395833333336,99.9,99.68,99.9,90.69,86.27000000000001,99.77666666666669,0.21332291641490192,90.17375,0.0,0.0,0.01,0.01,0.01,0.0016666666666666702,0.004082482904638631,0.005833333333333334
2025-03-07 06:00:00,1.7,57.2,80.9,0.01,280.57,99.9,26.8,1010.56,0.0,0.01,4.96,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.009830315311084534,-0.0018343666167527637,1.4,0.8,1.4,1.6,1.1,1.1333333333333333,0.4320493798938525,2.089583333333333,4.53,3.66,4.53,4.82,4.1,4.141666666666667,0.6261762265263124,5.529583333333334,26.78,26.61,27.66,28.79,31.47,26.99,0.3909475668163643,30.38927083333333,99.9,99.9,99.9,94.04,86.36,99.77666666666669,0.21332291641490192,90.21770833333333,0.0,0.0,0.0,0.0,0.01,0.003333333333333337,0.0051639777949432225,0.005833333333333334
2025-03-07 06:30:00,1.5,57.4,86.8,0.0,262.96,99.9,26.8,1010.35,0.0,0.0,4.68,0.9914448613738104,-0.1305261922200516,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.7,1.4,1.3,1.5,5.3,1.1666666666666667,0.45460605656619063,2.05625,4.96,4.53,4.38,4.68,10.18,4.191666666666667,0.6600732282608726,5.48125,26.8,26.78,27.65,28.57,31.3,26.848333333333333,0.22103544210440523,30.35739583333333,99.9,99.9,99.9,95.6,85.78,99.77666666666669,0.21332291641490192,90.25916666666666,0.01,0.0,0.0,0.0,0.0,0.003333333333333337,0.0051639777949432225,0.005625000000000001
2025-03-07 07:00:00,1.4,57.8,107.6,0.01,261.78,99.9,27.36,1010.53,3.48,0.0,4.53,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.009897263837181489,0.0014297442209079132,1.5,1.7,1.1,1.8,2.4,1.2166666666666666,0.4622409184252976,2.0208333333333335,4.68,4.96,4.1,5.11,5.98,4.2633333333333345,0.671376695057795,5.429791666666667,26.8,26.8,27.27,28.24,31.26,26.863333333333333,0.2557081669917705,30.337187500000002,99.9,99.9,99.38,97.73,84.85,99.86333333333334,0.08981462390812132,90.28916666666667,0.0,0.01,0.01,0.0,0.0,0.003333333333333337,0.0051639777949432225,0.005833333333333333
2025-03-07 07:30:00,1.5,58.8,142.5,0.0,276.17,99.47,28.12,1011.03,1.61,0.0,4.68,0.9238795325112868,-0.3826834323650895,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,1.4,1.5,0.5,1.6,5.5,1.383333333333333,0.3060501048303411,1.9833333333333334,4.53,4.68,3.22,4.82,10.48,4.506666666666667,0.443516252990484,5.375624999999999,27.36,26.8,26.83,28.17,31.13,27.078333333333333,0.5705582062036357,30.323229166666664,99.9,99.9,99.68,98.8,85.31,99.82833333333333,0.17554676490256868,90.34645833333333,0.01,0.0,0.0,0.0,0.0,0.003333333333333337,0.0051639777949432225,0.005833333333333333
2025-03-07 08:00:00,1.3,58.3,140.1,0.0,296.31,97.77,28.64,1011.23,0.0,0.0,4.38,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,1.5,1.4,0.8,1.6,1.2,1.4666666666666668,0.1366260102127809,1.9458333333333335,4.68,4.53,3.66,4.82,4.24,4.626666666666667,0.19815818596947982,5.321041666666667,28.12,27.36,26.61,27.92,31.03,27.416666666666668,0.795026205018639,30.309270833333333,99.47,99.9,99.9,99.72,86.02,99.47333333333334,0.8520015649444291,90.40729166666667,0.0,0.01,0.0,0.01,0.0,0.003333333333333337,0.0051639777949432225,0.005624999999999999
2025-03-07 08:30:00,1.4,57.3,89.9,0.0,277.07,98.51,28.14,1011.29,0.0,1.23,4.53,0.7933533402912352,-0.6087614290087207,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,1.3,1.5,1.4,1.8,1.2,1.4666666666666666,0.1366260102127809,1.9187500000000002,4.38,4.68,4.53,5.11,4.24,4.626666666666668,0.19815818596947982,5.281666666666667,28.64,28.12,26.78,27.62,31.05,27.643333333333334,0.7707053046828979,30.266354166666662,97.77,99.47,99.9,99.9,86.49,99.24166666666667,0.900386953852481,90.55645833333334,0.0,0.0,0.0,0.01,0.0,0.003333333333333337,0.0051639777949432225,0.005624999999999999
2025-03-07 09:00:00,1.4,57.7,91.0,0.0,252.99,99.9,27.38,1011.3,0.24,0.55,4.53,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.4,1.3,1.7,1.4,2.9,1.4166666666666667,0.07527726527088274,1.8937499999999998,4.53,4.38,4.96,4.53,6.7,4.555000000000001,0.11291589790658701,5.245416666666666,28.14,28.64,26.8,27.66,31.03,27.74,0.6740919818538863,30.195729166666666,98.51,97.77,99.9,99.9,86.06,99.24166666666667,0.900386953852481,90.77958333333333,0.0,0.0,0.01,0.0,0.01,0.0016666666666666702,0.004082482904638631,0.005416666666666666
2025-03-07 09:30:00,1.4,57.3,92.1,0.0,289.05,99.9,27.54,1011.52,12.47,0.02,4.53,0.6087614290087209,-0.793353340291235,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,1.4,1.4,1.5,1.3,1.9,1.4000000000000001,0.0632455532033372,1.866666666666667,4.53,4.53,4.68,4.38,5.26,4.530000000000001,0.09486832980532382,5.206041666666667,27.38,28.14,26.8,27.65,30.97,27.863333333333333,0.5171331227705079,30.118020833333333,99.9,98.51,99.9,99.9,86.00999999999999,99.24166666666667,0.900386953852481,91.03958333333334,0.0,0.0,0.0,0.0,0.01,0.0016666666666666702,0.004082482904638631,0.005208333333333333
2025-03-07 10:00:00,1.4,57.6,95.7,0.0,294.08,99.9,27.58,1011.52,45.58,0.0,4.53,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,-0.0,1.4,1.4,1.4,1.1,0.9,1.3999999999999997,0.0632455532033372,1.84375,4.53,4.53,4.53,4.1,3.8,4.53,0.09486832980532382,5.172916666666667,27.54,27.38,27.36,27.27,30.91,27.900000000000002,0.4808326112065547,30.0290625,99.9,99.9,99.9,99.38,85.96,99.24166666666667,0.900386953852481,91.34729166666666,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.005
